seller_id,seller_city,seller_state,shipment_count,order_count,product_revenue,freight_value,total_value,average_shipment_value,freight_percentage,average_distance_km,average_delivery_days,late_delivery_rate,average_review_score,low_review_rate
916c9de0b5ad957346eeeb12f332687e,curitiba,PR,22,22,5336.5,477.77,5814.27,264.28,8.22,611.43,8.83,0.0,4.55,4.55
b561927807645834b59ef0d16ba55a24,sao paulo,SP,85,85,4501.99,1305.04,5807.03,68.32,22.47,512.98,12.61,14.12,4.34,9.41
3c7c4a49ec3c6550809089c6a2ca9370,sao paulo,SP,139,139,4002.75,1796.46,5799.21,41.72,30.98,320.62,9.57,7.91,3.69,27.34
3ab971ce71839580d2ae5b4e40fe8044,sao paulo,SP,35,35,4917.0,880.25,5797.25,165.64,15.18,371.85,6.88,8.57,3.91,20.59
cfa5ab0e4d3fc212fd0b3410e7081c62,uba,MG,15,15,4780.81,1015.48,5796.29,386.42,17.52,515.5,11.97,0.0,3.87,20.0
55d3daac7c404d59e51c2aa2f4dc5a23,sao paulo,SP,21,21,4480.6,1309.88,5790.48,275.74,22.62,274.25,8.71,0.0,4.1,9.52
d63c73efd41eb002280e7ec831424edb,piracicaba,SP,2,2,5598.0,168.59,5766.59,2883.3,2.92,498.28,6.29,0.0,4.0,0.0
c4af86330efa7a2620772227d2d670c9,mogi das cruzes,SP,4,4,5396.0,364.96,5760.96,1440.24,6.34,668.64,15.15,0.0,4.33,0.0
02ecc2a19303f05e59ce133fd923fff7,santo andre,SP,21,21,5264.19,478.21,5742.4,273.45,8.33,487.97,11.09,0.0,4.62,4.76
bbad7e518d7af88a0897397ffdca1979,sao paulo,SP,68,68,4426.32,1314.92,5741.24,84.43,22.9,486.71,13.46,16.18,3.18,40.3
f789d2c4f2c2eb38fc4373e7a4b35264,juiz de fora,MG,44,44,4864.24,869.0,5733.24,130.3,15.16,689.16,10.94,4.55,4.16,13.64
099095b050cfe8eb1ddff5317587e96e,sao paulo,SP,16,16,5003.84,702.09,5705.93,356.62,12.3,354.47,11.33,18.75,3.38,37.5
1a932caad4f9d804097d7f8e615baed1,sao paulo,SP,20,20,4661.0,1040.45,5701.45,285.07,18.25,560.61,9.54,20.0,3.9,20.0
2ff97219cb8622eaf3cd89b7d9c09824,salto,SP,87,87,4339.1,1359.6,5698.7,65.5,23.86,393.21,8.97,5.75,4.54,3.45
5bffbafbb22daf6d3bfc216a46db8708,nilopolis,RJ,21,21,5239.7,454.5,5694.2,271.15,7.98,772.88,8.65,0.0,4.76,0.0
9add47bf45ce8e8c7db6b9cf670b1e09,fazenda rio grande,PR,41,41,4606.44,1082.76,5689.2,138.76,19.03,759.92,12.25,2.44,4.22,7.5
822bad9bc42b51213ba522fe87b7ab5d,balneario camboriu,SC,18,18,5160.0,527.34,5687.34,315.96,9.27,1130.17,26.66,27.78,4.11,11.11
582d4f8675b945722eda7c0cb61ba4c7,bertioga,SP,59,59,4702.96,980.97,5683.93,96.34,17.26,428.63,11.1,1.69,4.15,15.25
fcdd820084f17e9982427971e4e9d47f,ribeirao preto,SP,16,16,4783.99,881.75,5665.74,354.11,15.56,471.82,12.6,12.5,3.94,18.75
cac4c8e7b1ca6252d8f20b2fc1a2e4af,indaiatuba,SP,74,74,4128.19,1530.51,5658.7,76.47,27.05,620.87,18.22,22.97,3.56,28.77
3f0e48d209018b466fcd3bb4ccfeb520,curitiba,PR,9,9,5399.0,255.8,5654.8,628.31,4.52,836.18,9.59,0.0,3.89,22.22
f7496d659ca9fdaf323c0aae84176632,sao paulo,SP,25,25,4837.67,804.26,5641.93,225.68,14.26,445.44,12.43,8.0,4.56,8.0
fad44952713764836814be105382aee5,rio de janeiro,RJ,32,32,5129.0,507.88,5636.88,176.15,9.01,639.54,10.79,3.13,4.28,6.25
2a7dc43cecabf23403078e2188437d1d,sao paulo,SP,52,52,4795.91,833.71,5629.62,108.26,14.81,593.92,13.14,7.69,4.1,11.54
ad420dd0c4f92f8af951ac24b86d0cf5,fronteira,MG,42,42,4705.29,913.11,5618.4,133.77,16.25,711.94,15.18,7.14,4.12,15.0
11bfa66332777660bd0640ee84d47006,ribeirao preto,SP,76,76,3925.87,1682.67,5608.54,73.8,30.0,626.71,16.53,15.79,3.92,22.37
a3f0b55de503387383c7b1de3ad7f678,curitiba,PR,24,24,4348.4,1229.34,5577.74,232.41,22.04,633.32,10.7,4.17,4.42,4.17
cc5a78bbad32776dc4e3af205218368c,divinopolis,MG,33,33,4269.18,1304.17,5573.35,168.89,23.4,422.6,8.18,3.03,4.45,9.09
ef990a83bbea832f36ebe81376335aa8,joinville,SC,43,43,4642.59,914.65,5557.24,129.24,16.46,772.85,16.92,25.58,3.63,25.58
e0878efa0e0b7e5313ac0b43bc04c081,curitiba,PR,26,26,5025.4,517.13,5542.53,213.17,9.33,827.34,18.13,19.23,3.62,26.92
822166ed1e47908f7cfb49946d03c726,tres rios,RJ,69,69,3714.83,1821.12,5535.95,80.23,32.9,488.23,12.81,1.45,3.99,19.12
a4b6b9b992b46e9ef863637af96e04bc,florianopolis,SC,6,6,5293.0,209.84,5502.84,917.14,3.81,974.67,18.31,16.67,3.67,16.67
4bf2f4ee540798a61f9636d12cd9cc80,assis,SP,29,29,4995.56,505.45,5501.01,189.69,9.19,846.96,13.56,3.45,4.14,10.34
d379f449f2a3b271bc01c0782020f705,divinopolis,MG,28,28,4423.06,1076.74,5499.8,196.42,19.58,658.11,13.3,3.57,3.89,21.43
d673a59aac7a70d8b01e6902bf090a11,ibitinga,SP,79,79,3908.94,1590.62,5499.56,69.61,28.92,693.37,14.12,10.13,3.91,15.19
e9c6969d40e6a3d2d0f90013165c2b98,sao paulo,SP,10,10,5239.98,242.0,5481.98,548.2,4.41,679.8,9.09,0.0,4.4,10.0
4d0041cdbe51b4617d95c70b19decc74,juiz de fora,MG,8,8,5235.2,230.29,5465.49,683.19,4.21,637.62,7.16,0.0,4.5,0.0
0ef83d7d83ed97cd2a0049ac8be5f88a,curitiba,PR,48,48,4421.01,1026.8,5447.81,113.5,18.85,503.91,9.57,2.08,4.15,19.15
c68fb906c8f4b4b946d8386bfa6e5467,jaboticabal,SP,45,45,4541.16,892.45,5433.61,120.75,16.42,645.37,10.92,2.22,4.52,6.82
d20b021d3efdf267a402c402a48ea64b,ibitinga,SP,86,86,3922.3,1504.96,5427.26,63.11,27.73,488.91,16.99,17.44,3.75,20.0
c35affa65afd250151285c5917fc1c8a,sao paluo,SP,8,8,4779.92,644.84,5424.76,678.1,11.89,735.6,17.26,12.5,4.25,12.5
8bd0f31cf0a614c658f6763bd02dea69,sao paulo,SP,33,33,4455.34,967.98,5423.32,164.34,17.85,444.6,10.0,3.03,4.28,9.38
a3dd39f583bc80bd8c5901c95878921e,salvador,BA,34,34,4607.81,804.35,5412.16,159.18,14.86,1179.95,12.46,2.94,4.59,2.94
42b729f859728f5079499127a9c2ef37,sao paulo,SP,103,103,4096.96,1299.96,5396.92,52.4,24.09,242.07,7.85,7.77,4.48,6.86
45213867cefbf2cd4c6177e10216a951,araras,SP,14,14,4955.42,433.74,5389.16,384.94,8.05,989.65,14.92,14.29,3.86,21.43
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,56,56,4518.49,864.98,5383.47,96.13,16.07,386.25,11.55,7.14,4.14,10.71
db4350fd57ae30082dec7acbaacc17f9,sao paulo,SP,136,136,3304.32,2064.7,5369.02,39.48,38.46,722.09,10.79,3.68,4.16,11.85
951e8cef368f09bb3f3d03c00ca4702c,ibitinga,SP,62,62,3993.31,1360.23,5353.54,86.35,25.41,440.43,9.41,8.06,4.13,13.33
503c1de08ae81a2d86f17951b204db55,sao paulo,SP,22,22,4906.99,414.91,5321.9,241.9,7.8,806.28,13.49,9.09,4.41,4.55
6860153b69cc696d5dcfe1cdaaafcf62,capivari,SP,74,74,3827.63,1490.6,5318.23,71.87,28.03,387.63,10.25,9.46,4.1,15.07
715bbd5ba4e6b74cb0d2f29eb45058b0,serra negra,SP,62,62,4043.3,1272.58,5315.88,85.74,23.94,387.0,11.92,8.06,4.47,6.45
beadbee30901a7f61d031b6b686095ad,guarulhos,SP,64,64,4373.98,937.54,5311.52,82.99,17.65,539.38,14.1,25.0,3.91,18.75
ce69a8021d18961dd2a40269b7c2c293,curitiba,PR,19,19,4818.0,471.05,5289.05,278.37,8.91,593.36,10.2,10.53,4.47,10.53
b4a476fbd28de64b1e347abf9089366a,itapevi,SP,30,30,4479.04,796.07,5275.11,175.84,15.09,708.57,12.59,10.0,4.14,10.34
c12b92bf1c350f3e6bf88d3596219c86,garca,SP,17,17,4808.78,444.06,5252.84,308.99,8.45,781.52,10.78,5.88,3.88,23.53
834f8533b2ecb6598dd004ff3de7203a,sao paulo,SP,41,41,4324.35,926.31,5250.66,128.06,17.64,413.21,14.66,14.63,3.95,17.07
d66c305afaec317ebee552073a674429,ribeirao das neves,MG,38,38,4126.59,1108.91,5235.5,137.78,21.18,625.85,9.69,2.63,4.45,5.26
eed78ac17f7f795a19a709745f00cd4e,botucatu,SP,22,22,4349.5,846.34,5195.84,236.17,16.29,456.22,10.04,0.0,3.77,22.73
99002261c568a84cce14d43fcffb43ea,cuiaba,MT,36,36,4088.0,1100.33,5188.33,144.12,21.21,1179.94,16.84,8.33,3.72,16.67
b19f3ca2ea475913750f25a5c37c8d8f,divinopolis,MG,19,19,4174.16,1002.49,5176.65,272.46,19.37,441.48,18.39,31.58,3.26,36.84
9df5750209b83567ec144eb299d7d634,sao leopoldo,RS,11,11,4917.0,259.3,5176.3,470.57,5.01,1184.2,14.07,9.09,4.0,18.18
4c498c7345e89aebad651544829beca0,carapicuiba,SP,47,47,4570.27,561.39,5131.66,109.18,10.94,444.74,10.83,12.77,4.28,8.51
6fc26fe110feebd80a433e1f012a84f9,fernandopolis,SP,35,35,4150.87,977.19,5128.06,146.52,19.06,682.0,12.88,11.43,3.91,14.71
1fe5540d7c1c37a595fefbacd5570d9e,paraiba do sul,RJ,20,20,4537.6,581.15,5118.75,255.94,11.35,838.02,11.86,5.0,4.3,5.0
0509040ea3fe50071181bbc359eb7738,belo horizonte,MG,87,87,3689.35,1409.9,5099.25,58.61,27.65,553.01,11.61,6.9,4.48,1.16
8931a84a914b3fe9b1ddaa4d704947ca,sao paulo,SP,29,29,4668.3,424.59,5092.89,175.62,8.34,422.85,11.88,6.9,4.07,17.86
f0b47fbbc6dee9aafe415a6e33051b3f,maua,SP,67,67,3766.92,1320.98,5087.9,75.94,25.96,589.66,10.13,10.45,4.25,11.94
65febd49fd28ec955651299159b1f527,sao paulo,SP,33,33,4136.71,948.67,5085.38,154.1,18.65,315.16,6.68,6.06,4.45,9.09
b90e891671cffd9557f33a97dc523645,sao jose dos pinhais,PR,34,34,4449.0,632.31,5081.31,149.45,12.44,475.31,7.64,0.0,4.32,8.82
5c030029b5916fed0986310385ec9009,sao jose,SC,7,7,4164.4,915.5,5079.9,725.7,18.02,893.36,6.23,0.0,4.86,0.0
d12c926d74ceff0a90a21184466ce161,sao paulo,SP,76,76,3850.28,1225.4,5075.68,66.79,24.14,511.56,8.72,1.32,4.38,6.58
8a130737016f838139d31878787a39c9,sao paulo,SP,56,56,4222.03,842.29,5064.32,90.43,16.63,367.14,10.19,7.14,4.45,5.36
bccf933e006e9b94a6184af782963e77,assis,SP,45,45,4162.74,884.47,5047.21,112.16,17.52,680.29,11.7,2.22,4.52,6.82
31da954dc0855f2495c6310f70a2f931,araras,SP,29,29,4583.0,449.71,5032.71,173.54,8.94,398.87,8.17,10.34,4.21,10.34
15aac934c58d886785ac1b17953ea898,muqui,ES,25,25,4353.9,665.7,5019.6,200.78,13.26,844.04,14.31,12.0,4.24,8.0
232a6014e7b10cba61c6c2b2ea6bb4b0,cafelandia,SP,32,32,3819.97,1197.07,5017.04,156.78,23.86,979.82,13.6,6.25,4.16,12.5
37dd29b36c458d82f74a953c40c43645,limeira,SP,7,7,4536.99,479.44,5016.43,716.63,9.56,1116.42,18.46,14.29,3.86,28.57
827f8f69dfa529c561901c4f2e0f332f,curitiba,PR,91,91,3408.39,1595.57,5003.96,54.99,31.89,535.29,13.68,9.89,4.28,11.24
8f580d36c1e9d6fbce95283403c7d447,ribeirao preto,SP,8,8,4813.25,180.15,4993.4,624.17,3.61,360.51,12.27,12.5,4.38,12.5
e81e1f9c3e762e620f3fb60a51499e16,curitibanos,SC,17,17,4465.99,513.5,4979.49,292.91,10.31,1112.08,25.36,5.88,4.0,12.5
0307f7565ff85b299b6e5ef162b1b1a9,sao jose do rio preto,SP,6,6,4711.9,256.99,4968.89,828.15,5.17,661.89,15.2,0.0,3.5,33.33
891071be6ba827b591264c90c2ae8a63,sao paulo,SP,85,85,3763.35,1193.7,4957.05,58.32,24.08,548.85,13.71,17.65,3.95,20.0
fde0cc9ea29c8ccfc0a2c22256a58c71,curitiba,PR,35,35,3922.0,999.27,4921.27,140.61,20.31,485.77,8.71,2.86,4.49,8.57
3c03b12bab54d8b37d79d914bfdb1aa0,sao joao de meriti,RJ,37,37,4236.34,683.43,4919.77,132.97,13.89,552.11,13.62,16.22,3.83,19.44
382229d1e840115ffe3dbf5ff460e417,rio de janeiro,RJ,45,45,4037.06,853.27,4890.33,108.67,17.45,578.67,9.3,11.11,4.27,11.11
c840d3fdbba0790404fdae73d253b253,curitiba,PR,9,9,4522.28,359.65,4881.93,542.44,7.37,839.32,12.16,0.0,3.56,22.22
968268a686aa05d1f529fb07dff08130,sao paulo,SP,12,12,4677.29,203.55,4880.84,406.74,4.17,469.99,9.4,0.0,3.5,33.33
2addf05f476d0637864454e93ba673d5,brasilia,DF,12,12,4552.0,325.64,4877.64,406.47,6.68,923.84,10.4,0.0,5.0,0.0
99a54764c341d5dc80b4a8fac4eba3fb,sao paulo,SP,44,44,3578.76,1298.82,4877.58,110.85,26.63,266.48,7.73,20.45,3.67,20.93
f6122bc84774df1b372bdb3bb88ddb9f,barueri,SP,3,3,4799.87,74.49,4874.36,1624.79,1.53,326.19,15.62,33.33,3.67,33.33
55a5b51f93f2b70ea513f5a047b0262a,sao joao del rei,MG,39,39,4002.3,847.08,4849.38,124.34,17.47,805.33,13.74,7.69,4.46,5.13
b76dba6c951ab00dc4edf0a1aa88037e,sao paulo,SP,157,157,2545.31,2282.03,4827.34,30.75,47.27,537.72,10.38,3.18,4.22,10.32
43f8c9950d11ecd03a0304a49e010da6,carapicuiba,SP,41,41,4249.59,557.63,4807.22,117.25,11.6,692.02,11.5,7.32,4.56,2.44
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,rio de janeiro,RJ,35,35,4063.9,737.97,4801.87,137.2,15.37,555.12,13.21,8.57,4.09,17.14
6ec1a01e866584bb679eb9b098345919,santos,SP,30,30,3998.91,795.85,4794.76,159.83,16.6,394.92,13.77,20.0,4.24,13.79
9803a40e82e45418ab7fb84091af5231,rio verde,GO,11,11,4278.75,512.63,4791.38,435.58,10.7,1120.89,15.64,0.0,3.73,27.27
e49c26c3edfa46d227d5121a6b6e4d37,brejao,PE,34,34,3624.35,1141.31,4765.66,140.17,23.95,1455.31,11.62,0.0,4.56,5.88
520b493b57809f446cb0a233bb3e25c7,santos,SP,63,63,3698.9,1063.97,4762.87,75.6,22.34,338.7,7.68,3.17,4.3,9.52
cd6efc47efaabf134f8bdb654e10b4f1,rio de janeiro,RJ,31,31,4158.55,598.61,4757.16,153.46,12.58,501.29,8.59,9.68,4.48,6.45
ec8879960bd2221d5c32f8e12f7da711,itatiba,SP,35,35,3957.5,798.76,4756.26,135.89,16.79,594.49,16.5,17.14,4.29,11.76
f76a3b1349b6df1ee875d1f3fa4340f0,sao paulo,SP,24,24,4160.79,588.19,4748.98,197.87,12.39,280.79,17.02,37.5,3.46,29.17
180c3376aff0e43dd5788709df48a843,sao paulo,SP,5,5,4513.0,209.97,4722.97,944.59,4.45,1328.1,20.71,20.0,4.4,20.0
81f89e42267213cb94da7ddc301651da,presidente prudente,SP,46,46,3955.0,766.18,4721.18,102.63,16.23,556.13,7.45,0.0,3.67,21.74
1b938a7ec6ac5061a66a3766e0e75f90,penapolis,SP,29,29,3859.8,859.65,4719.45,162.74,18.22,592.38,11.46,3.45,4.41,6.9
13fa2a6c6b9d0f43cb588d7c82117a12,sao paulo,SP,9,9,4528.0,191.44,4719.44,524.38,4.06,737.33,21.19,33.33,4.11,11.11
1eade46fba20122dc4aefb379f8c636b,sao paulo,SP,58,58,3635.37,1038.34,4673.71,80.58,22.22,473.04,12.37,13.79,4.43,8.62
f97e2b0650c2068227e1d366140eb62f,santo antonio de posse,SP,16,16,3654.0,1011.98,4665.98,291.62,21.69,426.93,14.79,6.25,4.0,20.0
c500367424994318b9e779ff1ae9a330,paulinia,SP,9,9,4346.4,311.99,4658.39,517.6,6.7,1222.73,16.71,11.11,3.78,22.22
3f3486b61f45078d4f31ee5e43d8c5bb,sao paulo,SP,39,39,3769.73,883.4,4653.13,119.31,18.99,545.72,13.88,15.38,4.33,7.69
cb41bfbcbda0aea354a834ab222f9a59,sao paulo,SP,11,11,3792.0,858.66,4650.66,422.79,18.46,810.19,37.56,36.36,3.27,36.36
bf3c6d2a28b2b5501e6c15448982dcc9,sao paulo,SP,35,35,3956.5,691.65,4648.15,132.8,14.88,760.31,11.82,2.86,4.6,2.86
13d058e4eeac2ce8217660b2f8a05812,osasco,SP,22,22,3739.78,907.59,4647.37,211.24,19.53,449.67,11.4,13.64,4.18,13.64
8f119a0aee85c0c8fc534629734e94fd,barueri,SP,75,75,3578.88,1067.01,4645.89,61.95,22.97,394.02,10.05,5.33,4.28,8.0
f3da5b2ff499efb8d4a6d371d175d7dd,sao paulo,SP,77,77,3540.89,1099.7,4640.59,60.27,23.7,392.01,11.52,14.29,3.89,18.42
95f83f51203c626648c875dd41874c7f,borda da mata,MG,50,50,3077.66,1554.14,4631.8,92.64,33.55,337.46,11.72,6.0,3.7,28.0
3f995f07c49d0d55a99d5c54957f7d81,itapecerica da serra,SP,43,43,3955.7,671.5,4627.2,107.61,14.51,657.58,9.59,2.33,4.21,9.3
8cbac7e12637ed9cffa18c7875207478,jaragua do sul,SC,66,66,2955.98,1640.73,4596.71,69.65,35.69,623.9,13.94,6.06,4.17,10.61
681fce914360217db47784ae28905a96,araucaria,PR,23,23,4127.33,444.47,4571.8,198.77,9.72,729.45,12.64,13.04,4.0,22.73
8ed8ea9a57c862f2c18c2fe41f601d56,blumenau,SC,19,19,3831.9,731.07,4562.97,240.16,16.02,622.92,8.58,0.0,4.47,5.26
6b333a05bf188ef3e1f1662a86bd9855,brasilia,DF,12,12,3990.91,563.97,4554.88,379.57,12.38,552.0,10.71,8.33,4.33,8.33
e883aa812c37a7413226856f4579fe91,itapevi,SP,26,26,4097.1,457.36,4554.46,175.17,10.04,536.08,9.9,3.85,4.15,11.54
238fac594e170b59c6d228f5a4f4f1d9,dois corregos,SP,29,29,3126.0,1419.52,4545.52,156.74,31.23,403.68,12.01,10.34,4.0,14.29
3361277dc30b7cccdb0c286b24219756,maringa,PR,29,29,3905.05,635.85,4540.9,156.58,14.0,595.35,13.25,6.9,4.34,6.9
f021c962aaba8ef6eb527a9c2c8394d1,itajai,SC,5,5,4398.5,135.37,4533.87,906.77,2.99,609.54,8.17,0.0,4.2,20.0
1fdc574883ef3b33ad41562d93f3a74a,limeira,SP,18,18,4251.0,273.27,4524.27,251.35,6.04,369.7,11.25,5.56,4.44,0.0
6a0cbc8af2e8abd1bdfb777943d174c6,batatais,SP,34,34,3788.15,729.0,4517.15,132.86,16.14,571.23,15.51,8.82,4.03,12.12
7f152321c60a266edc53af1925ef96c1,criciuma,SC,20,20,3919.8,552.12,4471.92,223.6,12.35,1238.46,23.47,30.0,3.8,25.0
56642bcb79900e777d68e91915cb4267,sao paulo,SP,48,48,3657.64,814.15,4471.79,93.16,18.21,442.39,12.48,8.33,4.06,14.58
f00e21b1e91a79653163b7fd8f293ff1,andradas,SP,31,31,3900.09,570.97,4471.06,144.23,12.77,540.55,12.97,3.23,4.1,13.33
602044f2c16190c2c6e45eb35c2e21cb,ibitinga,SP,48,48,3559.17,909.76,4468.93,93.1,20.36,517.79,14.81,18.75,3.23,36.17
f4aba7c0bca51484c30ab7bdc34bcdd1,sao paulo,SP,108,108,2951.9,1515.23,4467.13,41.36,33.92,528.17,10.98,6.48,3.94,15.74
6288c69c4ce638e59925e59193f98b16,santo andre,SP,20,20,4196.8,270.21,4467.01,223.35,6.05,398.35,9.61,5.0,4.25,5.0
282c7480173bb9c01dd41cc739fec010,sao paulo,SP,5,5,4274.2,192.11,4466.31,893.26,4.3,987.98,14.41,20.0,4.0,25.0
02f5837340d7eb4f653d676c7256523a,curitiba,PR,30,30,3883.05,580.83,4463.88,148.8,13.01,362.42,9.66,3.33,4.83,3.33
406822777a0b9eb5c50e442dd4cd3ec5,tatui,SP,44,44,3548.09,901.12,4449.21,101.12,20.25,473.43,13.38,13.64,4.33,9.3
14d7985702e72162bbf13b6beb74ab2b,santo andre,SP,37,37,3887.0,554.0,4441.0,120.03,12.47,391.12,11.06,13.51,4.32,8.11
870d0118f7a9d85960f29ad89d5d989a,pocos de caldas,MG,45,45,3157.2,1270.83,4428.03,98.4,28.7,,14.46,4.44,4.04,8.89
6bb0724edf0b62fb91ac404873a97241,cotia,SP,17,17,3653.0,763.52,4416.52,259.8,17.29,481.07,14.39,17.65,4.47,6.67
d5ba419e26d246a0719437cf37d9b46d,sao paulo,SP,33,33,3911.5,504.3,4415.8,133.81,11.42,491.47,9.78,12.12,4.0,15.63
b17b679f4f5ce2e03ce6968c62648246,ribeirao preto,SP,50,50,3424.18,980.18,4404.36,88.09,22.25,776.44,19.23,18.0,3.98,16.0
79ed755314cfe6df0daef2c6cd3022cd,rio claro,SP,23,23,3907.5,459.16,4366.66,189.85,10.52,628.98,9.26,0.0,4.73,0.0
edf96ef93ed595084bbcbd9224bd2894,sao paulo,SP,25,25,3757.0,608.78,4365.78,174.63,13.94,556.41,13.89,12.0,3.88,12.0
2745f798279e0ed033addcc1474776d7,sao paulo,SP,32,32,3668.53,696.46,4364.99,136.41,15.96,514.53,13.36,9.38,3.97,12.9
42fa4ee7240e9b8eb4576358ec142ba7,caxias do sul,RS,22,22,3845.7,518.77,4364.47,198.38,11.89,733.41,6.92,0.0,4.81,0.0
3c4e0452bff7a2a788179488d3d77032,colombo,PR,32,32,3746.4,606.12,4352.52,136.02,13.93,508.32,13.83,3.13,3.84,19.35
9b1585752613ec342d03bbab9997ec48,rio de janeiro,RJ,3,3,4248.98,100.06,4349.04,1449.68,2.3,720.26,8.09,0.0,3.67,33.33
ed4311e67debd72b8610a5347a743087,guarulhos,SP,25,25,3636.0,706.81,4342.81,173.71,16.28,517.03,7.81,8.0,4.62,4.17
6481e96574816ead57975da2c0f6d80d,sorocaba,SP,32,32,3324.9,1015.96,4340.86,135.65,23.4,211.32,6.95,3.13,4.19,9.38
1b8356dabde1d35e17cef975c3f82730,sao paulo,SP,55,55,3366.4,970.23,4336.63,78.85,22.37,619.09,10.54,1.82,4.22,9.09
38e679b9e0064cd94c6f035707344dae,londrina,PR,27,27,3644.15,692.47,4336.62,160.62,15.97,727.58,11.23,3.7,4.12,15.38
8b2492b7ff4468839593fafeed55bad9,sao goncalo,RJ,29,29,3660.08,676.18,4336.26,149.53,15.59,421.62,12.44,6.9,4.17,13.79
4c18691b6037662be2df78a765d98ab5,sao paulo,SP,63,63,3195.52,1120.99,4316.51,68.52,25.97,510.5,9.24,7.94,3.87,17.46
2e13c71026e1a39ba5cc1b86dcb679aa,sao paulo,SP,24,24,3793.0,517.21,4310.21,179.59,12.0,576.32,10.57,8.33,4.38,12.5
2199e7fe213c16213bf5d6a7eadc9a5d,registro,SP,24,24,3767.29,541.81,4309.1,179.55,12.57,375.0,10.78,4.17,4.38,8.33
23a0ffca143a15b9b5bbdb7d552f626a,sao pedro,SP,23,23,3718.51,585.77,4304.28,187.14,13.61,766.01,11.5,13.04,3.91,21.74
070d165398b553f3b4b851c216b8a358,sao paulo,SP,31,31,3333.17,967.94,4301.11,138.75,22.5,321.94,12.1,16.13,3.37,33.33
8090490573c6c0aa343a7231ebcb8c86,sao paulo - sp,SP,26,26,3871.12,426.91,4298.03,165.31,9.93,674.7,10.09,7.69,4.19,11.54
3d8fa2f5b647373c8620330c4e077a9f,sao paulo,SP,42,42,3501.74,793.98,4295.72,102.28,18.48,485.6,9.11,2.38,4.24,12.2
a44fb5a447105f8469bdf16bf9159f25,porto alegre,RS,19,19,3706.1,586.61,4292.71,225.93,13.67,904.64,14.24,26.32,4.05,15.79
c9a06ece156bb057372c68718ec8909b,brasilia,DF,11,11,3849.0,432.96,4281.96,389.27,10.11,662.93,11.49,0.0,3.36,27.27
c731d18cea9bf687ffee82a241c25b11,concordia,SC,24,24,3662.0,610.65,4272.65,178.03,14.29,665.29,7.91,0.0,4.22,17.39
96804ea39d96eb908e7c3afdb671bb9e,ibia,MG,37,37,3530.75,737.25,4268.0,115.35,17.27,709.04,12.92,2.7,4.14,13.51
5f5b43b2bffa8656e4bc6efeb13cc649,sao paulo,SP,27,27,3677.2,555.45,4232.65,156.76,13.12,794.05,13.95,3.7,4.41,7.41
271c58a1d139c45eaf3316107c6d3a3b,sao paulo,SP,27,27,3597.63,634.92,4232.55,156.76,15.0,822.48,13.16,7.41,4.19,14.81
66dc1b1632bd6a3e508510c5b3492107,jau,SP,36,36,3542.19,689.71,4231.9,117.55,16.3,626.81,10.28,2.78,3.64,25.0
2d2c62bef4c8ba0dd74e0e228e808539,ribeirao preto,SP,16,16,3749.0,481.48,4230.48,264.41,11.38,484.86,10.31,12.5,4.12,18.75
e7d5b006eb624f13074497221eb37807,santo andre,SP,28,28,3478.93,741.49,4220.42,150.73,17.57,420.82,11.17,7.14,3.93,21.43
f35b3c613c4f7b2275f4185d0a3c59ec,sao paulo,SP,9,9,4047.25,167.04,4214.29,468.25,3.96,410.8,12.8,22.22,4.56,11.11
2a167ca73899c85001a837d8fb4962f6,sao paulo,SP,2,2,4097.0,100.62,4197.62,2098.81,2.4,448.47,6.51,0.0,4.5,0.0
08cdbae123ff67ca4e36d9d641ce0119,uba,MG,4,4,3098.99,1096.47,4195.46,1048.86,26.13,719.24,24.26,50.0,3.25,50.0
4559697a8f7e637227c2eeaed843baff,presidente prudente,SP,39,39,3486.3,703.22,4189.52,107.42,16.79,845.53,12.94,7.69,4.21,12.82
276677b5d08786d5dce7c2149dcce48b,belo horizonte,MG,31,31,3424.2,765.25,4189.45,135.14,18.27,544.81,12.06,9.68,4.03,19.35
bede56095ba33c42038fb85f707b8a42,valinhos,SP,2,2,3973.9,210.87,4184.77,2092.39,5.04,1218.22,12.58,0.0,4.5,0.0
5d3bb11474a06bdc23fb9e89f1164ee0,assis,SP,31,31,3654.6,524.22,4178.82,134.8,12.54,509.1,9.8,3.23,3.9,16.13
e8f6dc8e6a1dcde89d20e3995c8d90b3,sao paulo,SP,35,35,2148.74,2016.8,4165.54,119.02,48.42,458.4,12.94,8.57,4.0,14.29
71039d19d4303bf9054d69e9a9236699,sao paulo,SP,35,35,3537.2,621.45,4158.65,118.82,14.94,654.96,13.89,22.86,3.8,20.0
e70053bf73d1b5863932e53a9fa47496,sao paulo,SP,7,7,4025.0,133.58,4158.58,594.08,3.21,680.67,13.46,0.0,4.29,0.0
38874e327ce94d11390b96eb42d61928,itaquaquecetuba,SP,6,6,3779.94,378.49,4158.43,693.07,9.1,359.13,19.96,16.67,4.0,0.0
9646c3513289980f17226a2fc4720dbd,sao jose dos campos,SP,69,69,2964.4,1187.83,4152.23,60.18,28.61,597.36,11.2,2.9,4.45,5.8
33ac3e28642ab8bda860a2f693000e78,cotia,SP,34,34,3661.03,490.09,4151.12,122.09,11.81,457.69,8.72,0.0,4.21,11.76
